afuris_prime_receiver,2023-09-21T00:00:00.000+00:00,buy,2322,3.0,13.0,10.0,8.0,8.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-21T00:00:00.000+00:00,closed,32,14.0,17.0,3.0,15.0,15.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-24T00:00:00.000+00:00,buy,15219,4.0,11.0,7.0,7.0,7.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-24T00:00:00.000+00:00,closed,47,13.0,17.0,4.0,15.0,15.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-21T00:00:00.000+00:00,sell,232,13.0,30.0,17.0,19.0,21.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-24T00:00:00.000+00:00,sell,252,13.0,30.0,17.0,19.0,21.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-26T00:00:00.000+00:00,sell,233,10.0,30.0,20.0,18.5,20.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-27T00:00:00.000+00:00,sell,224,10.0,30.0,20.0,18.5,20.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-27T00:00:00.000+00:00,closed,33,11.0,18.0,7.0,14.5,14.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-22T00:00:00.000+00:00,closed,52,10.0,20.0,10.0,15.0,15.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-25T00:00:00.000+00:00,sell,230,10.0,30.0,20.0,19.0,20.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-22T00:00:00.000+00:00,buy,2043,3.0,13.0,10.0,8.0,8.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-22T00:00:00.000+00:00,sell,150,13.0,29.0,16.0,18.5,21.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-25T00:00:00.000+00:00,closed,35,13.0,17.0,4.0,15.0,15.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-26T00:00:00.000+00:00,closed,38,10.0,24.0,14.0,15.0,17.0,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-26T00:00:00.000+00:00,buy,2013,3.0,12.0,9.0,7.0,7.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-27T00:00:00.000+00:00,buy,2047,3.0,12.0,9.0,7.0,7.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-25T00:00:00.000+00:00,buy,2035,3.0,13.0,10.0,8.0,8.0,,639a941e74b02f0088877853
afuris_prime_set,2023-09-21T00:00:00.000+00:00,sell,220,55.0,82.0,27.0,67.0,68.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-22T00:00:00.000+00:00,closed,22,55.0,70.0,15.0,64.0,62.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-25T00:00:00.000+00:00,sell,218,50.0,90.0,40.0,67.0,70.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-26T00:00:00.000+00:00,closed,17,54.0,70.0,16.0,60.0,62.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-23T00:00:00.000+00:00,closed,27,55.0,70.0,15.0,60.0,62.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-23T00:00:00.000+00:00,buy,144,15.0,45.0,30.0,30.0,30.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-26T00:00:00.000+00:00,buy,131,25.0,50.0,25.0,40.0,37.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-21T00:00:00.000+00:00,closed,19,60.0,65.0,5.0,62.5,62.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-23T00:00:00.000+00:00,sell,232,55.0,82.0,27.0,65.0,68.5,,639a941c74b02f008887784c
afuris_prime_set,2023-09-22T00:00:00.000+00:00,buy,63,15.0,45.0,30.0,32.0,30.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-21T00:00:00.000+00:00,buy,48,26.0,50.0,24.0,40.0,38.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-26T00:00:00.000+00:00,sell,220,50.0,90.0,40.0,70.0,70.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-22T00:00:00.000+00:00,sell,213,58.0,82.0,24.0,69.0,70.0,,639a941c74b02f008887784c
afuris_prime_set,2023-09-25T00:00:00.000+00:00,closed,18,59.0,62.0,3.0,60.0,60.5,,639a941c74b02f008887784c
